riddle_id,ques&ans
990,"Category: Murder Riddles</br>Question: A woman is at her mother's funeral when suddenly she sees a man so handsome, that she instantly falls in love with her. Unfortunately, she never got a chance to talk to the man. The next day, the woman kills her sister. What was the motive?</br>Answer: The woman was hoping to see the man again. If you got this correct on the first try, you have the mind of a psychopath.</br>Difficulty: Easy"
991,Category: Murder Riddles</br>Question: What hired killer never goes to jail?</br>Answer: An exterminator.</br>Difficulty: Hard
992,"Category: Murder Riddles</br>Question: A thousand colored folds stretch toward the sky, Atop a tender strand, Rising from the land, 'Til killed by maiden's hand, Perhaps a token of love, perhaps to say goodbye. What am I?</br>Answer: A flower.</br>Difficulty: Easy"
993,"Category: Murder Riddles</br>Question: I am a rock group that has 4 members, all of whom are dead, one of which was assassinated. What am I?</br>Answer: Mount Rushmore.? Get it, rock group?</br>Difficulty: Medium"
994,"Category: Murder Riddles</br>Question: Something that requires our mental skill to decode it, our imagination to understand it, our knowledge is tested to its max, it confuses us at every stage, it seems easy yet difficult, only those who are used to, will get through. What is it?</br>Answer: A riddle.</br>Difficulty: Easy"
995,"Category: Murder Riddles</br>Question: Every month someone dies, and there are five suspects. The suspects are, Jason, Lily, Nathan, Elizabeth, and Erin, and the months of the murders are July, August, September, October, and November. Who's the murderer?</br>Answer: Jason. J, July. A, August. S, September. O, October. N, November.</br>Difficulty: Medium"
996,"Category: Murder Riddles</br>Question: Inside napper, bird chaser, quick stoker, small animal killer, fish eater. What is it?</br>Answer: A cat.</br>Difficulty: Medium"
997,Category: Murder Riddles</br>Question: What kills you inside the more you keep it and sets you free the moment you release it?</br>Answer: Guilt.</br>Difficulty: Hard
998,"Category: Murder Riddles</br>Question: I wear you down, yet you'll mourn me once I fly. You can kill me, but I will never die. What am I?</br>Answer: Time.</br>Difficulty: Easy"
999,Category: Murder Riddles</br>Question: A man moved into a new house and decided he was tired after the journey and turned off all the lights and went to bed. The next morning he had killed 365 people how could this be? he does not sleep walk he slept like a baby</br>Answer: he lived in a lighthouse</br>Difficulty: Medium
1000,Category: Murder Riddles</br>Question: What word is a fun word until you add one letter and it becomes a terrible word that no one wants to happen?</br>Answer: Laughter: If you add an 'S' to the begging of laughter it becomes slaughter.</br>Difficulty: Hard
1001,"Category: Murder Riddles</br>Question: A plane crashed and every single person on board this flight was killed, yet, there were survivors. Can you explain how?</br>Answer: The married people lived; the singles died.</br>Difficulty: Easy"
1002,"Category: Murder Riddles</br>Question: You are sitting at a table eating lunch and there are ten flies on the table. With a quick swat, you are able to kill three flies. How many flies are left on the table?</br>Answer: You killed three flies that remain on the table.? The others flew off when you swatted.</br>Difficulty: Medium"
1003,"Category: Murder Riddles</br>Question: I have a butt, but I'm not alive. I bring smoke but am not fire. I destroy, I kill, though I am not used in a war. What am I?</br>Answer: A cigarette.</br>Difficulty: Medium"
1004,Category: Murder Riddles</br>Question: I eat animals but I don't hunt or kill. What am I?</br>Answer: A vulture.</br>Difficulty: Medium
1005,"Category: Murder Riddles</br>Question: When I move, I tip the scales. I am the source of many tales. Around your foot, a sign of wealth. Around a stick, a sign of health. Around your chest, your final breath. On your neck, say hi to death. What am I?</br>Answer: A snake. Snake scales. Snake Tail and snakes are usually the antagonists. Snakeskin is very expensive. Snakes on a stick are almost always seen in hospitals. Constrictors squeeze the life out of you. A poisonous snakebite on your neck would kill you extremely fast.</br>Difficulty: Hard"
1006,Category: Murder Riddles</br>Question: Why did the man shoot the clock?</br>Answer: He was</br>Difficulty: Hard
1007,"Category: Murder Riddles</br>Question: I am both a killer and a savior, it depends on those who wield me. I will bring you from deep water to the shallows, or maybe I could be the one who will hang you on the gallows. What am I?</br>Answer: A rope.</br>Difficulty: Medium"
1008,Category: Murder Riddles</br>Question: I want everything within sight. The impossible will not flee my plight. I will take it all by any means. To have is my heart's very need. A bottomless pit that nothing will fill. I have even led humans to kill. What am I?</br>Answer: Greed.</br>Difficulty: Medium
1009,"Category: Murder Riddles</br>Question: I am boneless, small, and weak, yet can crush and kill; the speed of what comes out of me outstrips the steed. My great storehouse is your heart. Keep me to keep your soul from troubles. What am I?</br>Answer: Your tongue!</br>Difficulty: Medium"
1010,Category: Murder Riddles</br>Question: An excess of individuals skilled in the preparation of edibles impairs the quality of this soup. What is the proverb?</br>Answer: Too many cooks spoil the broth.</br>Difficulty: Hard
1011,Category: Murder Riddles</br>Question: Why was the clock arrested?</br>Answer: For killing time.</br>Difficulty: Hard
1012,"Category: Murder Riddles</br>Question: I'm a killing machine used again and again; I bend a little, but way less than my friend; For many years I was number one, But I've been replaced by my modern son. What am I?</br>Answer: Arrow</br>Difficulty: Hard"
1013,Category: Murder Riddles</br>Question: What is a cereal's worst fear?</br>Answer: A cereal killer.</br>Difficulty: Hard
1014,Category: Murder Riddles</br>Question: I am very important to all living creatures. I was firstborn in the sun. I am a chapter in textbooks and I am not made of fire. I make the sun-worthy. Too much of me may kill you. But humans can still prevent me. What am I?</br>Answer: Heat!</br>Difficulty: Easy
1015,"Category: Murder Riddles</br>Question: There lived a man in a house and every time he went to bed he turned on the light. One night, the man forgot to turn on the light. The next day he read the paper and killed himself. Why?</br>Answer: The man lived in a lighthouse. He forgot to turn on the light and a ship crashed. The next morning he read in the paper that the ship crashed and killed himself because he felt guilty.</br>Difficulty: Medium"
1016,"Category: Murder Riddles</br>Question: I kill people when you need me to, I am not accepted and illegal, I need to be refilled from time to time and I can harm my owner. What am I?</br>Answer: A gun.</br>Difficulty: Medium"
1017,"Category: Murder Riddles</br>Question: A man is found dead at the end of an alley. A detective who enters the scene sees the letter X and immediately knows who killed the man and why. How did the detective know?</br>Answer: This was a bowling alley, and the man who died was a pin spotter. A player had a strike and was to bowl again, but he bowled too soon before the pin spotter was clear. The X is on the score sheet and this tells the detective the name of the bowler.</br>Difficulty: Hard"
1018,"Category: Murder Riddles</br>Question: I am brave but, wear the thing I used to fear most, I am bold, but not willing to kill. Who am I?</br>Answer: Batman.</br>Difficulty: Hard"
1019,"Category: Murder Riddles</br>Question: A color is seen on a stoplight, an item you use to eliminate the darkness. What comic book character is it?</br>Answer: Green Lantern.</br>Difficulty: Easy"
1020,"Category: Murder Riddles</br>Question: I am as small as a beetle, as annoying as a fly, and I like to kill trees, what am I?</br>Answer: A Lantern Fly! (Also stop stealing my riddles, Berries, the LearnyVerse Wizard from Pyranic)</br>Difficulty: Hard"
1021,"Category: Murder Riddles</br>Question: Endlessly, I hunger, Lazily, I sleep. Murderous, I thunder, Desires, I do seek. Hoarding countless treasures, so my stature I retain, Envious of others whose feet on Earth remain. What am I?</br>Answer: ""The Seven Deadly Sins"" - Reasoning: Each sentence structure portrays one of the seven deadly sins from Christian theology, with the exception of the final 5 words. In order according to the riddle, these are; gluttony, sloth, wrath, lust, greed, pride, and envy. The final 5 words, ""whose feet on Earth remain"", act in conjunction with the section on envy, demonstrating the perspective of a sinner in hell, who is envious of those still alive, and thus can still repent for their sins in order to enter Heaven.</br>Difficulty: Easy"
1022,Category: Murder Riddles</br>Question: What dies but is never killed?</br>Answer: A bad joke.</br>Difficulty: Hard
1023,"Category: Murder Riddles</br>Question: A parliament, a congress, a conspiracy, a murder, a wake. What am I?</br>Answer: A flock of Corvids.</br>Difficulty: Hard"
1024,"Category: Murder Riddles</br>Question: A woman proves in court that her husband was murdered by her sister, but the judge decides that the sister cannot be punished. Why?</br>Answer: The sisters are Siamese twins.</br>Difficulty: Easy"
1025,Category: Murder Riddles</br>Question: Who cowardly a prince did kill?</br>Answer: Joab¡ª2 Samuel xviii. 14.</br>Difficulty: Medium
1026,Category: Murder Riddles</br>Question: What is an executioner's favorite hobby?</br>Answer: Hang gliding.</br>Difficulty: Medium
1027,"Category: Murder Riddles</br>Question: If it takes four rat catchers four minutes to kill four rats, how many rat catchers would be needed to catch 50 rats in 50 minutes?</br>Answer: The same number of rat catchers- Four.</br>Difficulty: Medium"
1028,"Category: Murder Riddles</br>Question: A queen bee was buzzing, a worker bee was buzzing, a honey bee was buzzing, and a killer bee was buzzing. How many bees were buzzing?</br>Answer: One. There is only one b in the word buzzing</br>Difficulty: Medium"
1029,"Category: Murder Riddles</br>Question: If seven cats kill seven rats in 7 minutes, how many would be needed to kill one hundred rats in 50 minutes?</br>Answer: 14</br>Difficulty: Easy"
1030,"Category: Murder Riddles</br>Question: I'm one of five, I'm not alive. The one who sent me forth became king, The one who received me died. What am I?</br>Answer: A Stone from the popular Biblical story, David had five stones. He used one of the stones to kill Goliath.</br>Difficulty: Medium"
